AP_RNTLS,INS_ANCIL_RNTLS,EARNED_PTS,D_RNTLS,NUM_1D_RNTLS,NUM_2D_RNTLS,NUM_3D_RNTLS,NUM_4D_RNTLS,NUM_5D_RNTLS,NUM_GT5D_RNTLS,REVENUE,Religious.Contributor,Religious.Magazine,RevenuePerDay,STATE.ABBREVIATION,Special.Foods.Buyer,Sports.Magazine.Male,Upscale.Merch.Buyer,NUM_RENTALS,News.and.finance,Num_Adults.in.LU,NumberOfDays,OAP_RNTLS,OCCUPATION.GROUP.V2,Opportunity.seeker,Political.Contributor,HTZ_ZIP,Health.Contributor,ID_RNTLS,LENGTH.OF.RESIDENCE,MAIL.RESPONDER,MARITAL.STATUS,Male.Merch.Buyer,CHILDREN..AGE.0.18.VERSION.3,COMBINED.AGE,CURRENT_TIER,Crafts.Hobby.Buyer,Culinary.Magazine,D.I.Yers,DWELLING.TYPE,DWELLING.UNIT.SIZE,EDUCATION.MODEL,EMAIL_OPTIN,EST.HOUSEHOLD.INCOME.V5,Family.Magazine,Female.Merch.buyer,Female.Orient.Magazine,GENDER,GPR_ENROLL_DATE,Gardening.Buyer,Gardening.Magazinr,General.Contributor,General.Merch.buyer,Gifts.and.Gadgets.Buyer,HTZ_CITY,HTZ_CUSTID,HTZ_STATE,NONINS_ANCIL_RNTLS,fitness.magazine,clu#
5,0,275,5,0,1,0,0,0,5,2165.4,1,1,0.543660557,CA,1,2,0,5,3,2,3983,0,3,2,1,91901284637,1,0,25,M,M,1,5N,69,RG,1,1,1,S,A,2,Y,F,1,2,1,M,14-08-06,1,1,1,2,2,ALPINE,204368572,CA,0,4,1
0,0,275,1,0,0,1,0,0,1,92.38,1,1,0.013318916,TX,1,1,0,1,1,2,6936,1,1,1,1,75007291803,1,0,22,Y,M,1,5N,66,RG,1,1,1,S,A,4,Y,F,2,1,1,M,14-07-98,1,1,1,1,1,CARROLLTON,204368573,TX,0,1,1
5,0,275,5,1,1,2,0,0,4,843.4,1,1,0.442962185,VA,1,1,0,5,1,2,1904,0,1,1,1,23456,1,0,4,M,M,1,5Y,40,RG,1,1,1,S,A,4,N,F,1,1,1,M,23-04-12,1,1,1,1,1,VIRGINIA BEACH,204368576,VA,0,2,1
2,0,660,2,0,0,1,0,0,2,353.45,1,1,0.059413347,NY,1,2,0,2,1,2,5949,0,9,1,1,10536330103,1,0,30,M,M,1,5N,66,RG,1,1,1,S,A,4,Y,J,2,1,1,M,27-03-01,1,1,1,2,2,KATONAH,204368579,,0,2,1
0,0,0,0,0,0,0,0,0,1,201.16,1,1,0.025895984,CO,1,1,0,1,1,3,7768,1,9,5,3,80237224155,3,1,17,M,M,1,5N,74,RG,1,1,1,A,I,3,Y,D,3,2,1,M,03-04-96,1,1,1,2,1,DENVER,204368604,CO,0,5,2
0,0,0,1,0,0,0,0,0,1,162.3,2,1,0.018386768,CO,2,1,0,1,3,5,8827,1,5,3,2,80014170550,3,0,34,M,S,1,5N,62,RG,1,1,2,S,A,1,,E,2,2,1,F,10-05-93,1,2,1,3,1,AURORA,204368624,CO,0,3,2
71,0,14660,11,2,10,20,38,2,77,13233.4931,1,1,2.15704859,GA,1,1,0,79,3,3,6135,3,1,1,2,30345341324,1,68,37,M,M,1,5N,61,PC,1,1,1,S,A,4,Y,G,1,4,2,M,22-09-00,1,1,1,1,2,ATLANTA,204368630,GA,0,2,5
3,0,198,3,1,0,2,0,0,3,393.21,1,1,0.060643122,MD,1,1,0,4,1,4,6484,1,1,1,1,20816,1,1,22,M,M,1,5N,53,RG,1,2,1,S,A,4,Y,G,2,1,1,M,09-10-99,1,1,1,1,1,BETHESDA,204368633,MD,0,2,1
13,0,0,13,1,3,5,2,0,12,5182.28,1,1,1.129283068,MI,1,1,0,13,1,4,4589,0,3,1,1,48823215800,2,0,27,M,M,1,1Y,60,RG,1,1,1,S,A,4,N,L,1,1,1,M,16-12-04,1,1,1,1,1,EAST LANSING,204368639,MI,0,1,2
1,0,0,1,0,0,0,1,0,1,1,1,1,0.00038956,TX,1,1,0,1,1,2,2567,0,6,1,1,75078,1,0,6,U,M,1,5Y,30,RG,1,1,1,S,A,4,Y,F,1,1,1,F,30-06-10,1,1,1,1,1,PROSPER,204368646,TX,0,1,2
9,0,796,7,2,6,3,0,0,10,960.12,1,1,0.153988773,CA,1,1,0,12,1,5,6235,3,2,1,1,95125293127,1,5,24,Y,M,1,5N,54,RG,1,1,1,S,A,3,Y,J,1,1,1,M,14-06-00,1,1,1,1,1,SAN JOSE,204368660,CA,0,1,1
24,24,7601,24,2,10,9,1,0,22,17925.59,1,1,2.748480527,AL,1,1,0,24,1,1,6522,0,4,1,1,35806281399,1,0,3,U,S,1,5U,25,PC,1,1,1,A,C,4,N,D,1,1,1,M,01-09-99,1,1,1,1,1,HUNTSVILLE,204368664,AL,0,1,4
8,0,1892,1,1,1,0,1,0,7,2091.74,1,1,0.34330215,SC,1,1,0,8,1,5,6093,0,4,2,1,29681638410,1,7,11,M,M,1,5U,54,RG,1,1,2,S,A,3,N,H,1,1,1,M,03-11-00,1,1,1,1,1,SIMPSONVILLE,204368672,SC,0,2,3
8,0,928,1,1,3,1,3,0,8,1113,1,1,0.532535885,VA,1,1,0,9,3,3,2090,0,3,1,1,20110586783,1,8,22,M,M,1,5N,69,RG,1,1,1,S,A,4,N,B,1,1,1,M,20-10-11,1,1,1,1,1,MANASSAS,204368674,VA,0,2,1
0,0,156,2,0,1,0,1,0,2,256.8,1,1,0.03421263,KS,1,1,0,2,3,5,7506,2,1,2,1,66220820003,2,0,10,M,M,1,5N,58,RG,1,1,1,S,A,3,Y,E,1,4,1,M,21-12-96,1,1,1,2,3,LENEXA,204368711,KS,0,5,1
6,0,275,5,2,2,0,1,0,4,551.7,3,1,0.070199771,NJ,1,1,0,6,2,5,7859,0,1,3,3,79013007,3,1,35,M,M,1,5N,72,RG,1,1,1,S,A,4,N,G,4,1,1,M,03-01-96,1,1,4,1,1,SUMMIT,204368716,NJ,0,5,1
9,0,0,0,8,2,0,3,0,7,2533.85,1,1,0.707384143,OH,1,1,0,15,1,5,3582,0,1,1,1,44026300055,2,15,28,M,M,1,5N,68,RG,1,1,1,S,A,3,N,H,1,1,1,M,19-09-07,1,1,1,1,1,CHESTERLAND,204368740,OH,0,3,2
1,0,0,0,0,0,0,0,0,1,302.11,1,1,0.068412591,OH,1,1,0,1,1,4,4416,0,6,1,1,45237352583,1,1,19,M,M,1,1Y,44,RG,1,1,1,S,A,5,Y,E,1,1,1,M,07-06-05,1,1,1,1,1,CINCINNATI,204368753,OH,0,1,2
0,1,0,0,0,1,0,0,0,1,155.5544,1,1,0.024057284,TX,1,1,0,1,1,2,6466,0,2,1,1,77433579918,1,1,17,U,M,1,5Y,44,RG,1,1,1,S,A,4,N,J,1,1,1,M,27-10-99,1,1,1,1,1,CYPRESS,204368759,TX,0,1,2
36,0,0,2,6,11,4,13,0,32,8282.38,1,1,2.146250324,NY,1,1,0,38,1,2,3859,1,8,1,1,12540,1,36,9,U,U,1,5Y,23,PL,1,1,1,S,A,2,N,L,1,1,1,U,16-12-06,1,1,1,1,1,LAGRANGEVILLE,204368769,NY,0,1,2
17,0,1427,7,7,5,4,0,1,12,1783.65,1,1,0.308216693,NY,1,1,0,19,1,2,5787,2,1,1,1,12533822826,1,12,10,Y,M,1,1Y,37,RG,1,1,1,S,A,3,Y,J,1,1,1,M,05-09-01,1,1,1,1,1,HOPEWELL JUNCTION,204368771,NY,0,2,3
4,1,275,4,0,2,1,0,0,5,1627.6312,1,1,0.182306362,CA,1,3,0,5,10,5,8928,0,3,2,2,94611193111,2,1,14,M,M,2,5N,62,RG,2,1,3,S,A,4,Y,K,3,2,1,M,29-01-93,1,4,1,4,2,OAKLAND,204368775,CA,0,8,1
1,0,275,0,0,0,0,1,0,1,162.72,1,1,0.027560976,TX,1,1,0,1,3,2,5904,0,3,3,1,75013549307,3,1,14,M,M,1,5N,70,RG,1,1,2,S,A,3,Y,G,2,1,3,M,11-05-01,1,3,1,3,1,ALLEN,204368776,TX,0,6,1
13,0,1106,0,5,3,5,0,0,8,1135.68,1,1,0.20411215,OH,1,2,0,13,1,3,5564,0,1,1,1,44286,3,13,11,M,M,1,1Y,58,RG,1,1,1,S,A,4,N,L,3,1,1,M,16-04-02,1,1,1,2,2,RICHFIELD,204368784,OH,0,1,3
25,0,3257,25,13,6,4,0,0,13,3469.01,1,1,0.721657999,OH,1,2,0,26,1,2,4807,1,4,1,1,45140442665,1,1,12,M,M,1,1Y,46,RG,1,1,1,S,A,4,Y,L,2,2,1,M,12-05-04,1,1,1,2,2,LOVELAND,204368798,OH,0,3,3
12,0,1571,12,0,4,2,2,1,12,2022.77,1,1,0.309813141,WI,1,2,0,12,3,1,6529,0,3,6,1,53012214533,4,0,10,M,U,1,5N,72,RG,1,1,1,S,A,3,Y,J,2,1,1,F,25-08-99,1,1,1,4,1,CEDARBURG,204368799,WI,0,4,3
2,0,0,2,0,0,1,1,0,2,207.72,1,1,0.030108711,WA,1,1,0,2,1,3,6899,0,9,1,1,99403,1,0,4,U,M,1,5N,65,RG,1,1,1,S,A,5,N,E,1,1,1,F,20-08-98,1,1,1,1,1,CLARKSTON,204368804,WA,0,1,2
120,0,19298,75,80,32,19,9,1,77,10916.154,1,1,2.363315436,CA,1,1,0,157,2,7,4619,29,6,1,1,95747500309,1,82,14,M,U,1,5N,50,PC,1,1,1,S,A,2,Y,D,1,1,1,M,16-11-04,1,1,1,1,1,ROSEVILLE,204368814,CA,0,3,5
9,1,1953,2,2,3,1,2,0,12,2402.93,1,1,0.596260546,TX,1,1,0,14,1,5,4030,2,1,1,1,78634423802,1,12,9,Y,M,1,1Y,58,PC,1,1,1,S,A,3,Y,F,1,1,1,M,28-06-06,1,1,1,1,1,HUTTO,204368815,TX,0,1,3
0,0,0,0,0,0,2,0,0,3,389.3,1,1,0.04258368,NC,1,1,0,3,1,1,9142,0,4,1,1,282700399,1,3,3,U,S,1,5Y,43,RG,1,1,1,S,A,3,N,G,1,1,1,M,29-06-92,1,1,1,1,1,CHARLOTTE,204368818,NC,0,1,2
2,0,355,2,2,1,1,0,0,2,234.51,1,1,0.026844093,IN,1,1,0,4,3,4,8736,2,3,1,1,46077,1,2,2,M,M,1,5Y,54,RG,1,1,1,S,A,4,N,K,2,1,1,M,09-08-93,1,1,1,1,1,ZIONSVILLE,204368821,IN,0,1,1
52,0,11053,16,7,5,13,18,1,45,7301.35,1,1,1.482507614,FL,1,1,0,52,1,2,4925,0,1,1,1,34990130121,1,36,10,Y,M,1,1Y,53,FG,1,1,1,S,A,2,Y,H,1,1,1,M,15-01-04,1,1,1,1,1,PALM CITY,204368822,FL,0,1,4
0,1,0,0,0,0,0,0,0,1,231.52,1,1,0.048947146,CA,1,1,0,1,1,4,4730,1,3,1,1,94707,1,1,10,M,M,1,1Y,55,RG,1,1,1,S,A,1,N,K,1,1,1,F,28-07-04,1,1,1,1,1,BERKELEY,204368835,CA,0,1,2
2,0,404,2,2,0,0,0,0,0,119.78,1,1,0.064156401,TX,1,2,0,2,1,4,1867,0,1,1,1,76109,1,0,15,M,M,1,5N,62,RG,1,1,1,S,A,4,Y,K,2,1,1,M,30-05-12,1,1,1,1,1,FORT WORTH,204368847,TX,0,5,1
2,0,301,2,1,0,0,1,0,2,475.26,1,1,0.09768962,CA,1,1,0,3,1,3,4865,1,1,1,1,95125443007,1,1,17,U,M,1,5N,56,RG,1,1,1,S,A,4,N,K,1,1,1,M,15-03-04,1,1,1,1,1,SAN JOSE,204368849,CA,0,1,1
5,0,275,7,1,0,0,0,0,6,1684.91,1,1,0.381201357,CA,1,1,0,7,3,4,4420,2,2,3,2,90720484125,1,0,28,M,M,1,5N,79,RG,3,1,1,S,A,3,Y,E,4,5,3,M,03-06-05,1,1,1,3,1,LOS ALAMITOS,204368854,CA,0,1,1
7,0,451,7,5,0,1,0,0,2,501.35,1,1,0.130288462,WA,1,1,0,7,1,5,3848,0,9,1,1,98221,1,0,1,U,M,1,5N,83,PL,1,1,1,S,A,4,N,A,1,1,1,M,27-12-06,1,1,1,1,1,ANACORTES,204368859,WA,0,1,1
9,0,1596,3,5,0,2,2,0,4,624.75,1,1,0.263607595,CA,1,1,0,9,1,1,2370,0,3,1,1,92075,1,6,4,Y,M,1,5Y,41,FG,1,1,1,S,A,4,Y,J,1,1,1,F,13-01-11,1,1,1,1,1,SOLANA BEACH,204368872,CA,0,2,3
7,0,447,6,0,0,0,0,0,7,2585.1224,1,1,0.279140741,MN,1,1,0,7,1,4,9261,0,2,1,1,55016497036,1,1,24,Y,M,1,1Y,64,RG,1,1,1,S,A,2,Y,G,2,1,1,M,02-03-92,1,1,1,1,1,COTTAGE GROVE,204368884,MN,0,1,1
5,0,275,4,0,0,0,0,0,5,1356.64,1,1,0.200330774,FL,1,1,0,5,1,1,6772,0,8,1,1,33308390799,1,1,16,Y,U,1,5N,64,RG,1,1,1,A,H,1,,C,1,1,1,F,25-12-98,1,1,1,1,1,FORT LAUDERDALE,204368886,FL,0,1,1
12,0,2703,13,4,2,5,0,0,9,5558.3412,1,1,1.165026451,OH,1,1,0,13,1,3,4771,0,1,1,1,43212195775,1,0,11,U,M,1,1Y,48,FG,1,1,1,S,A,3,N,L,1,1,1,M,17-06-04,1,1,1,1,1,UPPER ARLINGTON,204368895,OH,0,1,3
3,0,297,0,1,1,1,0,0,2,307.77,1,1,0.159466321,CA,1,2,0,3,1,2,1930,0,1,1,1,94010,1,3,18,M,M,1,1Y,55,RG,1,1,1,S,A,4,N,J,2,2,1,M,28-03-12,1,1,1,1,1,BURLINGAME,204368903,CA,0,6,1
0,0,0,0,0,0,1,0,0,1,48.25,1,1,0.016383701,MD,1,1,0,1,1,2,2945,0,1,1,1,20744,1,1,11,Y,M,1,5U,45,RG,1,1,1,S,A,3,N,I,1,1,1,M,17-06-09,1,1,1,1,1,FT. WASHINGTON,204368918,MD,0,1,2
11,0,1875,12,4,7,2,0,0,10,1858.14,1,1,0.408472192,CT,1,1,0,14,1,3,4549,3,9,1,1,6883,1,2,4,U,M,1,1Y,46,RG,1,1,1,S,A,4,Y,L,1,1,1,M,25-01-05,1,1,1,1,1,WESTON,204368932,IL,0,1,3
0,0,0,0,0,0,0,0,0,1,336.86,1,1,0.034933112,CA,1,3,0,1,2,3,9643,1,2,1,1,95120423768,1,1,30,M,M,1,5N,68,RG,1,1,1,S,A,3,Y,J,2,1,3,M,14-02-91,1,1,1,1,1,SAN JOSE,204368946,CA,0,5,2
3,0,39,4,1,1,2,0,0,3,304.21,1,1,0.165691721,GA,1,1,0,4,1,1,1836,1,4,1,1,30228,1,0,2,U,M,1,5U,53,RG,1,1,1,S,A,1,N,H,1,1,1,F,30-06-12,1,1,1,1,1,HAMPTON,204368947,GA,0,1,2
0,0,0,1,0,0,0,1,0,1,83,1,1,0.008022424,WA,1,1,0,1,1,2,10346,0,9,1,1,99337316304,3,0,22,M,M,1,5N,72,RG,2,1,1,S,A,2,Y,E,2,2,1,M,13-03-89,1,1,1,2,2,KENNEWICK,204368958,WA,0,3,2
24,0,5046,23,0,0,10,3,0,25,4952.37,1,1,0.833591988,CA,1,1,0,25,1,3,5941,0,1,1,1,95037,1,2,3,M,S,1,5U,57,FG,1,1,1,S,A,2,Y,J,1,1,1,M,04-04-01,1,1,1,2,2,MORGAN HILL,204368966,CA,0,1,4
1,0,0,0,1,0,0,0,0,0,55.2,1,1,0.007423346,GA,3,5,1,1,2,2,7436,0,9,6,1,303385114,2,1,30,M,M,2,5N,67,RG,3,2,1,S,A,4,Y,G,3,9,2,M,01-03-97,1,2,1,1,3,DUNWOODY,204368981,GA,0,6,2
4,0,767,1,1,0,3,0,0,3,424.74,1,1,0.165139969,GA,1,1,0,4,1,5,2572,0,1,1,1,30080,1,3,4,U,M,1,5N,56,RG,1,1,1,S,A,2,Y,D,1,1,1,M,25-06-10,1,1,1,1,1,SMYNA,204368989,GA,0,1,1
2,0,0,1,2,0,0,0,0,0,72.53,1,1,0.010151155,FL,1,1,0,2,2,3,7145,0,9,1,1,32092150917,1,1,24,M,M,1,5N,77,RG,1,1,1,S,A,4,Y,E,2,2,1,M,17-12-97,1,1,1,1,1,SAINT AUGUSTINE,204368992,FL,0,1,2
0,1,0,1,0,0,0,0,0,1,664.366,1,1,0.07766729,NY,1,1,0,1,1,6,8554,0,2,1,1,137608457,1,0,26,M,M,1,5U,60,RG,1,2,1,S,A,1,N,F,3,1,1,M,07-02-94,1,2,1,2,2,ENDICOTT,204368994,NY,0,2,2
29,0,475,29,10,1,11,2,0,19,6948.0668,1,1,1.967733447,AZ,1,1,0,29,1,3,3531,0,1,1,1,85255,1,0,3,Y,M,1,1Y,45,FG,1,1,1,S,A,2,Y,L,1,1,1,M,09-11-07,1,1,1,1,1,SCOTTSDALE,204368998,AZ,0,2,1
6,0,3492,6,0,0,1,2,0,6,2796.5,1,1,0.420716113,WI,2,1,0,6,1,2,6647,0,3,2,1,53562352195,2,0,28,M,M,1,5N,77,FG,2,1,1,S,A,4,Y,G,1,3,1,M,29-04-99,1,1,1,3,2,MIDDLETON,204368999,WI,0,2,3
1,0,0,0,1,0,0,0,0,0,38.05,1,1,0.005599706,MA,1,1,0,1,2,5,6795,0,9,1,1,2790,1,1,20,M,M,1,5N,68,RG,3,1,1,S,A,4,Y,F,1,1,1,M,02-12-98,1,1,1,2,1,WESTPORT,204369020,MA,0,4,2
16,0,937,6,8,3,0,4,0,8,1715.81,1,1,0.274397889,TX,1,1,0,16,3,5,6253,0,1,1,1,774015116,1,10,16,M,M,1,1Y,45,RG,1,1,1,S,A,4,N,L,1,1,1,M,27-05-00,1,1,1,1,1,BELLAIRE,204369027,TX,0,1,1
11,0,0,0,4,6,1,1,0,9,1490.69,1,1,0.569835627,WI,1,1,0,13,1,2,2616,0,8,1,1,53220360670,1,13,12,U,M,1,5U,35,RG,1,1,1,S,A,4,N,F,1,1,1,M,12-05-10,1,1,1,1,1,GREENFIELD,204369030,WI,0,1,2
1,0,147,0,0,0,1,0,0,1,148,1,1,0.056231003,IL,1,1,0,1,1,2,2632,0,3,1,1,60172,1,1,9,M,M,1,5Y,47,RG,1,2,1,S,A,2,N,G,1,1,1,F,26-04-10,1,1,1,1,1,ROSELLE,204369036,IL,0,2,1
2,0,672,3,1,1,0,0,0,2,297.48,1,1,0.347929825,MD,1,1,2,3,1,5,855,1,1,4,1,20816,2,0,22,M,M,2,5N,60,RG,1,1,1,S,A,4,N,K,3,3,1,F,08-03-15,1,1,1,1,2,BETHESDA,204369038,MD,0,1,1
6,3,1921,7,3,3,1,0,0,4,965.51,1,1,0.371635874,UT,1,1,0,7,1,1,2598,1,2,1,1,84092,1,0,5,U,M,1,5N,63,PL,1,1,1,S,A,2,,L,1,1,1,M,30-05-10,1,1,1,1,1,SANDY,204369045,UT,0,1,3
4,0,442,3,0,0,1,3,0,4,326.62,1,1,0.094672464,NV,1,1,0,4,3,5,3450,0,5,1,3,89052268273,3,1,15,M,U,2,5N,49,RG,2,2,2,A,I,3,N,E,4,2,1,F,29-01-08,1,1,1,1,1,HENDERSON,204369053,NV,0,4,1
24,0,2154,21,0,5,6,5,1,24,2544.47,1,1,0.580796622,VA,1,1,0,24,1,3,4381,0,9,1,2,23322883202,3,3,26,M,M,1,5U,67,RG,1,1,1,S,A,3,Y,F,1,1,1,M,12-07-05,1,1,1,1,1,CHESAPEAKE,204369067,VA,0,1,3
57,1,6708,4,8,23,23,5,2,53,5661.97,1,1,1.460776574,MO,1,1,0,61,1,3,3876,4,1,1,1,63038233746,2,57,31,M,M,1,5N,58,PC,1,1,1,S,A,3,Y,G,2,1,1,M,29-11-06,1,1,1,4,2,WILDWOOD,204369069,MO,0,3,4
2,1,22,1,2,1,0,0,0,1,109.99,1,1,0.039721921,MD,1,1,0,3,1,3,2769,1,1,1,1,21114,1,2,8,Y,U,1,1Y,39,RG,1,1,1,S,A,1,Y,G,1,1,1,F,10-12-09,1,1,1,1,1,CROFTON,204369074,MD,0,1,2
4,0,1581,7,3,0,3,0,0,4,1452.78,1,1,0.22889239,PA,1,2,0,7,1,3,6347,1,1,1,1,19352893935,1,0,13,M,M,1,1Y,50,RG,1,1,1,S,A,4,Y,H,2,1,1,M,23-02-00,1,1,1,1,1,LINCOLN UNIVERSITY,204369078,PA,0,4,3
0,1,413,1,0,0,1,0,0,1,138.56,1,1,0.018313508,CA,1,1,0,1,1,1,7566,1,9,1,1,93023,1,0,6,U,U,1,5N,77,RG,1,1,1,A,H,1,N,E,1,1,1,F,22-10-96,1,1,1,1,1,OJAI,204369087,CA,0,1,1
25,0,3364,9,2,4,11,2,1,23,3406.82,1,1,2.315989123,CA,1,1,0,25,1,2,1471,0,1,1,1,95124510096,1,16,7,U,M,1,1Y,26,FG,1,1,1,S,A,3,Y,F,1,1,1,F,30-06-13,1,1,1,1,1,SAN JOSE,204369088,CA,0,1,3
4,1,740,4,2,1,0,1,0,2,146.55,1,1,0.077212856,PA,2,1,0,4,1,4,1898,0,3,1,1,19046,1,0,18,M,M,1,5N,56,RG,1,1,1,S,A,4,Y,L,2,1,1,F,29-04-12,1,1,1,1,1,RYDAL,204369092,PA,0,1,1
3,0,181,7,1,3,2,0,0,6,484.45,1,1,0.183434305,IL,1,1,0,7,1,5,2641,4,1,1,2,60564,1,0,22,M,M,1,5Y,49,RG,1,1,1,S,A,3,Y,H,1,1,1,M,17-04-10,1,1,1,2,1,NAPERVILLE,204369104,IL,0,1,1
20,0,836,11,1,3,1,2,2,24,17577.6462,1,1,2.672187017,OH,1,1,0,25,1,3,6578,3,1,1,1,44139230570,1,14,14,U,M,1,5N,58,PC,1,1,1,S,A,4,N,H,1,1,1,M,07-07-99,1,1,1,1,1,SOLON,204369112,OH,0,1,1
11,0,275,19,3,8,5,1,0,16,1616.44,1,1,0.215899559,IL,1,1,0,19,1,1,7487,8,3,1,1,606111733,1,0,24,M,U,1,5N,58,RG,1,1,1,A,I,4,Y,J,2,1,1,M,09-01-97,1,1,1,2,1,CHICAGO,204369144,IL,0,1,1
0,0,0,0,0,0,0,0,0,1,321.25,1,1,0.09308896,CA,1,1,0,1,1,4,3451,1,1,1,1,94539301181,1,1,13,U,M,1,1Y,47,RG,1,1,1,S,A,4,Y,L,1,1,1,M,28-01-08,1,1,1,1,1,FREMONT,204369146,CA,0,1,2
62,0,7669,8,9,26,20,9,0,55,5471.73,1,1,0.904119299,CO,1,1,0,64,1,3,6052,1,1,1,1,80528701638,1,56,13,M,M,1,5Y,49,FG,1,1,1,S,A,3,N,H,2,1,1,M,14-12-00,1,1,1,2,2,FORT COLLINS,204369157,CO,0,1,4
3,0,93,0,2,0,2,1,0,3,646,1,1,0.307912297,MS,1,1,0,5,1,6,2098,0,1,1,1,39759795563,1,5,13,M,M,1,1Y,52,RG,1,1,1,S,A,3,Y,F,1,1,1,M,12-10-11,1,1,1,1,1,STARKVILLE,204369171,MS,0,1,1
1,0,0,1,0,0,0,0,0,1,510.57,1,1,0.094445061,TX,1,1,0,1,1,2,5406,0,3,1,1,75070468308,1,0,16,M,M,1,1Y,46,RG,1,1,1,S,A,2,N,I,1,1,1,M,21-09-02,1,1,1,2,1,MCKINNEY,204369180,TX,0,2,2
2,2,506,2,0,2,0,0,0,2,378.05,1,1,0.859204545,MI,1,1,0,2,1,6,440,0,1,1,1,48174,1,0,14,U,M,1,5U,52,RG,1,1,1,S,A,2,,F,1,1,1,M,26-04-16,1,1,1,1,1,ROMULUS,204369183,MI,0,1,1
15,0,0,0,1,0,1,7,0,14,2427.74,1,1,0.580382501,NY,1,1,0,15,1,2,4183,0,6,1,1,13428210369,1,15,15,M,M,1,5N,58,FG,1,1,2,S,A,1,N,F,1,1,1,M,26-01-06,1,3,1,1,1,PALATINE BRIDGE,204369196,NY,0,1,2
19,0,1762,4,3,5,5,4,1,16,1572.92,1,1,0.226580236,TX,1,1,0,19,2,2,6942,0,1,1,1,75028760829,1,15,23,M,M,1,5Y,50,RG,1,1,1,S,A,2,Y,H,1,1,1,M,08-07-98,1,1,1,1,1,FLOWER MOUND,204369200,TX,0,2,3
5,0,0,7,0,2,3,1,1,7,1173.2,1,1,0.612317328,VA,1,1,0,7,3,4,1916,1,3,1,1,22039,1,0,18,M,M,1,1Y,50,RG,1,1,1,S,A,2,Y,B,1,1,1,F,11-04-12,1,1,1,1,1,FAIRFAX STATION,204369211,VA,0,1,2
6,1,1404,4,0,1,0,3,0,6,1103.76,1,1,0.311620553,NC,1,1,0,6,1,2,3542,0,1,1,1,27529739160,1,2,10,Y,M,1,5U,44,RG,1,1,1,S,A,2,Y,F,1,1,1,M,29-10-07,1,1,1,1,1,GARNER,204369224,NC,0,1,3
8,2,275,11,7,1,0,1,0,6,1598.444,1,1,0.367881243,FL,1,1,0,13,1,2,4345,3,1,1,1,34113,1,2,3,U,M,1,5N,60,FG,1,1,1,S,A,3,Y,F,1,1,1,M,17-08-05,1,1,1,1,1,NAPLES,204369243,FL,0,1,1
80,0,20131,88,12,17,14,10,3,76,21225.45,1,1,6.678870359,TX,1,1,0,88,1,2,3178,3,1,1,1,78704,1,0,4,M,M,1,1Y,42,PC,1,1,1,A,G,3,N,F,1,1,1,F,27-10-08,1,1,1,2,2,AUSTIN,204369255,TX,0,1,5
4,0,0,4,0,0,0,1,1,4,1377.9,1,1,0.583361558,VA,1,1,0,4,1,2,2362,0,4,1,1,22033,1,0,9,U,U,1,1Y,42,RG,1,1,1,S,A,3,Y,L,1,1,1,M,21-01-11,1,1,1,1,1,FAIRFAX,204369262,VA,0,1,2
20,0,1022,16,3,4,6,3,0,17,3983.77,1,1,0.418551166,TX,1,1,0,20,1,5,9518,0,1,1,1,78209364135,1,4,24,Y,M,1,5N,63,FG,1,1,1,S,A,2,Y,L,1,1,1,M,19-06-91,1,1,1,1,1,SAN ANTONIO,204369268,TX,0,2,3
19,0,2080,1,19,2,1,0,0,3,1632.21,1,1,0.355989095,IL,1,1,0,22,1,2,4585,3,2,1,1,60563900514,1,21,10,Y,M,1,1Y,40,FG,1,1,1,S,A,3,N,G,1,1,1,M,20-12-04,1,1,1,1,1,NAPERVILLE,204369270,IL,0,1,3
9,0,275,11,3,1,2,1,1,8,1943.25,1,1,0.230434009,TX,1,1,0,11,1,1,8433,2,3,1,1,78258,1,0,5,Y,M,1,5Y,65,RG,1,1,1,S,A,3,N,K,1,1,1,F,08-06-94,1,1,1,1,1,SAN ANTONIO,204369276,TX,0,1,1
7,0,1289,6,1,2,2,1,0,6,1293.42,1,1,0.594129536,NY,1,1,0,7,1,1,2177,0,3,1,1,10526,1,1,5,Y,S,1,5N,62,RG,1,1,1,S,A,4,Y,G,1,1,1,M,25-07-11,1,1,1,1,1,GOLDENS BRIDGE,204369278,NY,0,1,3
3,0,1448,9,2,1,2,1,0,7,1841.23,1,1,0.990974166,TX,1,1,0,9,1,3,1858,6,9,1,1,77058,1,0,14,U,M,1,5N,69,RG,1,1,1,S,A,3,Y,H,1,1,1,M,08-06-12,1,1,1,1,1,HOUSTON,204369287,TX,0,1,3
11,12,154,12,7,1,3,1,0,5,3472.22,1,1,0.933392473,CA,1,1,0,12,1,2,3720,0,5,1,1,92078,1,0,3,U,M,1,1Y,54,RG,1,1,1,S,A,2,N,F,1,1,1,F,04-05-07,1,1,1,1,1,SAN MARCOS,204369296,CA,0,1,1
4,0,0,0,0,0,0,1,0,4,645.7,1,1,0.100451151,MD,1,1,0,4,1,2,6428,0,9,1,1,20910427107,1,4,16,M,M,1,5U,67,FG,2,1,1,S,A,2,Y,E,2,2,1,M,04-12-99,1,1,1,2,1,SILVER SPRING,204369297,MD,0,2,2
